case_id,customer_id,customer_name,invoice_id,case_open_date,amount_due,days_overdue,priority,status,assigned_to,collector_id,collection_strategy,last_action_date,next_action_date,resolution_date,notes
CASE001188,CUST000906,Wipro Steel Solutions,INV0009058,2025-04-10,311290.49,16,Medium,Open,Anil Joshi,REP000045,Standard Follow-up,2025-04-11,2025-05-04,,
CASE001189,CUST000909,Adani Steel Solutions,INV0009082,2025-01-18,86211.04,99,Critical,Pending Customer,Rani Mishra,REP000034,Legal Action Warning,2025-03-29,2025-05-05,,
CASE001190,CUST000909,Adani Steel Solutions,INV0009084,2025-01-20,245255.99,96,Critical,Escalated,Raj Mishra,REP000021,Legal Action Warning,2025-02-09,2025-04-20,,
CASE001191,CUST000913,ICICI Steel Solutions,INV0009121,2025-03-11,51073.37,47,Medium,Open,Rajesh Gupta,REP000009,Standard Follow-up,2025-04-16,2025-05-02,,
CASE001192,CUST000913,ICICI Steel Solutions,INV0009123,2025-04-12,94741.60,16,Low,In Progress,Vijay Joshi,REP000043,Standard Follow-up,2025-04-15,2025-04-20,,
CASE001193,CUST000913,ICICI Steel Solutions,INV0009126,2025-02-07,93096.70,76,High,Open,Neha Mishra,REP000032,Intensive Collection,2025-02-27,2025-05-06,,
CASE001195,CUST000916,Bajaj Steel Solutions,INV0009152,2024-12-04,213954.03,140,Critical,Escalated,Pooja Mishra,REP000033,Legal Action Warning,2025-02-27,2025-04-23,,
CASE001196,CUST000916,Bajaj Steel Solutions,INV0009153,2025-02-14,266029.51,76,High,In Progress,Shalini Mishra,REP000039,Intensive Collection,2025-03-02,2025-05-02,,
CASE001197,CUST000918,Hindustan Steel Solutions,INV0009172,2024-12-17,548472.55,127,Critical,Pending Customer,Sanjay Gupta,REP000007,Settlement Offer,2025-03-12,2025-04-27,,
CASE001198,CUST000920,Tech Steel Solutions,INV0009191,2025-03-31,101036.66,28,Medium,Open,Sunita Mishra,REP000035,Standard Follow-up,2025-04-17,2025-05-02,,
CASE001199,CUST000920,Tech Steel Solutions,INV0009194,2025-03-13,43307.38,43,Medium,Open,Sanjay Joshi,REP000047,Standard Follow-up,2025-03-26,2025-04-28,,
CASE001200,CUST000921,Tata Textiles Solutions,INV0009206,2024-12-25,95481.53,124,Critical,Pending Customer,Sanjay Gupta,REP000007,Legal Action Warning,2025-01-19,2025-04-27,,
CASE001201,CUST000923,Infosys Textiles Solutions,INV0009222,2024-12-14,19143.47,133,Critical,Pending Customer,Anil Gupta,REP000005,Legal Action Warning,2025-03-30,2025-04-26,,
CASE001202,CUST000924,Bharti Textiles Solutions,INV0009232,2025-04-17,12193.32,14,Low,Open,Raj Joshi,REP000041,Standard Follow-up,2025-04-17,2025-05-03,,
CASE001204,CUST000925,HDFC Textiles Solutions,INV0009242,2025-04-08,477134.11,20,Medium,In Progress,Rakesh Joshi,REP000048,Standard Follow-up,2025-04-14,2025-05-08,,
CASE001205,CUST000925,HDFC Textiles Solutions,INV0009244,2025-03-27,1800433.53,36,Critical,In Progress,Amit Gupta,REP000002,Standard Follow-up,2025-04-05,2025-04-29,,
CASE001206,CUST000925,HDFC Textiles Solutions,INV0009246,2025-03-28,2034584.36,31,Critical,Open,Sanjay Joshi,REP000047,Standard Follow-up,2025-04-17,2025-05-01,,
CASE001207,CUST000926,Wipro Textiles Solutions,INV0009254,2025-03-21,1755064.91,41,Critical,In Progress,Anita Mishra,REP000036,Standard Follow-up,2025-04-04,2025-05-07,,
CASE001208,CUST000927,Mahindra Textiles Solutions,INV0009261,2024-12-26,1352574.09,122,Critical,Escalated,Rajesh Joshi,REP000049,Settlement Offer,2025-04-15,2025-04-22,,
CASE001209,CUST000927,Mahindra Textiles Solutions,INV0009263,2024-11-20,1676209.11,154,Critical,In Progress,Geeta Gupta,REP000020,Settlement Offer,2025-01-09,2025-04-30,,
CASE001211,CUST000927,Mahindra Textiles Solutions,INV0009267,2025-04-04,1221616.72,20,Critical,In Progress,Rajesh Joshi,REP000049,Standard Follow-up,2025-04-12,2025-04-22,,
CASE001212,CUST000928,Birla Textiles Solutions,INV0009271,2025-01-06,187372.30,116,Critical,Escalated,Sunita Mishra,REP000035,Legal Action Warning,2025-01-19,2025-05-07,,
CASE001213,CUST000930,JSW Textiles Solutions,INV0009292,2025-03-24,1314737.83,31,Critical,In Progress,Anil Gupta,REP000005,Standard Follow-up,2025-04-15,2025-05-08,,
CASE001214,CUST000930,JSW Textiles Solutions,INV0009294,2025-03-07,2084274.83,51,Critical,Open,Anita Gupta,REP000016,Standard Follow-up,2025-04-03,2025-04-27,,
CASE001215,CUST000932,L&T Textiles Solutions,INV0009314,2025-04-17,353421.85,5,Medium,Open,Rahul Mishra,REP000026,Standard Follow-up,2025-04-17,2025-04-28,,
CASE001216,CUST000932,L&T Textiles Solutions,INV0009315,2025-01-10,171219.29,105,Critical,Pending Customer,Ashok Mishra,REP000030,Settlement Offer,2025-02-01,2025-05-05,,
CASE001217,CUST000933,ICICI Textiles Solutions,INV0009324,2025-02-21,1090465.17,67,Critical,In Progress,Rahul Gupta,REP000006,Intensive Collection,2025-03-14,2025-04-24,,
CASE001218,CUST000934,SBI Textiles Solutions,INV0009331,2025-02-04,303101.09,80,High,Open,Rakesh Gupta,REP000008,Intensive Collection,2025-03-03,2025-05-01,,
CASE001219,CUST000934,SBI Textiles Solutions,INV0009332,2025-03-03,178558.08,59,Medium,In Progress,Amit Gupta,REP000002,Standard Follow-up,2025-03-22,2025-05-02,,
CASE001220,CUST000934,SBI Textiles Solutions,INV0009334,2024-12-26,489655.50,122,Critical,In Progress,Rani Gupta,REP000014,Settlement Offer,2025-04-11,2025-04-30,,
CASE001221,CUST000936,Bajaj Textiles Solutions,INV0009352,2025-01-24,225781.35,97,Critical,Pending Customer,Anil Joshi,REP000045,Legal Action Warning,2025-01-25,2025-04-19,,
CASE001222,CUST000936,Bajaj Textiles Solutions,INV0009353,2025-04-04,260348.60,28,Medium,Open,Rajesh Mishra,REP000029,Standard Follow-up,2025-04-09,2025-05-05,,
CASE001223,CUST000936,Bajaj Textiles Solutions,INV0009355,2025-01-13,409906.90,102,Critical,In Progress,Pooja Mishra,REP000033,Settlement Offer,2025-03-05,2025-05-09,,
CASE001224,CUST000937,HCL Textiles Solutions,INV0009363,2025-04-08,71766.01,15,Low,Open,Ashok Mishra,REP000030,Standard Follow-up,2025-04-10,2025-05-03,,
CASE001225,CUST000937,HCL Textiles Solutions,INV0009364,2025-03-12,78512.29,47,Medium,Open,Rakesh Joshi,REP000048,Standard Follow-up,2025-03-30,2025-04-26,,
CASE001227,CUST000939,Indian Textiles Solutions,INV0009382,2025-02-12,422757.70,70,High,Open,Kavita Gupta,REP000018,Payment Plan,2025-04-15,2025-04-24,,
CASE001228,CUST000939,Indian Textiles Solutions,INV0009388,2025-04-11,238030.20,13,Medium,Open,Sunita Mishra,REP000035,Standard Follow-up,2025-04-16,2025-04-20,,
CASE001229,CUST000940,Tech Textiles Solutions,INV0009392,2025-02-03,1909566.54,79,Critical,In Progress,Vijay Mishra,REP000023,Payment Plan,2025-04-14,2025-04-29,,
CASE001230,CUST000941,Tata Pharma Solutions,INV0009401,2025-04-17,458153.91,9,Medium,Open,Anita Gupta,REP000016,Standard Follow-up,2025-04-17,2025-04-28,,
CASE001231,CUST000941,Tata Pharma Solutions,INV0009403,2025-03-22,401737.84,34,Medium,Open,Anita Gupta,REP000016,Standard Follow-up,2025-04-07,2025-04-30,,
CASE001232,CUST000942,Reliance Pharma Solutions,INV0009414,2025-01-01,198070.25,117,Critical,In Progress,Anita Mishra,REP000036,Legal Action Warning,2025-03-15,2025-04-24,,
CASE001233,CUST000942,Reliance Pharma Solutions,INV0009417,2025-04-17,149308.77,6,Medium,Open,Raj Gupta,REP000001,Standard Follow-up,2025-04-17,2025-04-28,,
CASE001234,CUST000943,Infosys Pharma Solutions,INV0009421,2025-01-18,550766.98,99,Critical,In Progress,Rani Mishra,REP000034,Legal Action Warning,2025-02-15,2025-04-26,,
CASE001235,CUST000944,Bharti Pharma Solutions,INV0009435,2025-01-03,1094683.87,115,Critical,Escalated,Ashok Joshi,REP000050,Legal Action Warning,2025-03-04,2025-04-21,,
CASE001236,CUST000945,HDFC Pharma Solutions,INV0009444,2025-01-01,30673.10,117,Critical,In Progress,Anil Joshi,REP000045,Legal Action Warning,2025-01-14,2025-04-23,,
CASE001237,CUST000946,Wipro Pharma Solutions,INV0009455,2025-01-21,485243.39,98,Critical,In Progress,Sunita Gupta,REP000015,Settlement Offer,2025-02-15,2025-04-24,,
CASE001238,CUST000948,Birla Pharma Solutions,INV0009473,2025-01-04,263536.17,110,Critical,Escalated,Pooja Mishra,REP000033,Legal Action Warning,2025-04-08,2025-05-01,,
CASE001239,CUST000949,Adani Pharma Solutions,INV0009484,2024-12-20,87966.46,128,Critical,Pending Customer,Sunil Joshi,REP000044,Settlement Offer,2025-01-06,2025-05-04,,
CASE001240,CUST000949,Adani Pharma Solutions,INV0009487,2025-04-17,87880.92,10,Low,Open,Rahul Gupta,REP000006,Standard Follow-up,2025-04-17,2025-04-19,,
CASE001241,CUST000950,JSW Pharma Solutions,INV0009491,2025-01-09,5161231.81,111,Critical,Pending Customer,Pooja Mishra,REP000033,Legal Action Warning,2025-04-11,2025-05-08,,
CASE001242,CUST000950,JSW Pharma Solutions,INV0009494,2025-04-17,3516455.64,5,Critical,Open,Raj Joshi,REP000041,Standard Follow-up,2025-04-17,2025-05-01,,
CASE001243,CUST000951,Godrej Pharma Solutions,INV0009502,2025-04-15,2263961.07,8,Critical,Open,Pooja Gupta,REP000013,Standard Follow-up,2025-04-16,2025-05-07,,
CASE001244,CUST000951,Godrej Pharma Solutions,INV0009508,2024-12-27,890756.19,124,Critical,Escalated,Ashok Joshi,REP000050,Settlement Offer,2025-02-22,2025-05-06,,
CASE001245,CUST000952,L&T Pharma Solutions,INV0009511,2025-04-03,470466.78,20,Medium,Open,Sunil Joshi,REP000044,Standard Follow-up,2025-04-12,2025-05-01,,
CASE001246,CUST000954,SBI Pharma Solutions,INV0009534,2025-02-15,491708.96,72,High,In Progress,Meena Gupta,REP000017,Intensive Collection,2025-02-24,2025-04-23,,
CASE001247,CUST000955,TCS Pharma Solutions,INV0009545,2025-02-06,1759391.95,78,Critical,Pending Customer,Amit Mishra,REP000022,Payment Plan,2025-03-31,2025-05-07,,
CASE001248,CUST000956,Bajaj Pharma Solutions,INV0009553,2025-01-14,365226.08,108,Critical,In Progress,Sunil Gupta,REP000004,Legal Action Warning,2025-01-17,2025-04-28,,
CASE001249,CUST000957,HCL Pharma Solutions,INV0009561,2025-02-24,384596.27,61,High,In Progress,Sunil Joshi,REP000044,Intensive Collection,2025-04-14,2025-05-07,,
CASE001250,CUST000957,HCL Pharma Solutions,INV0009563,2025-03-01,130888.50,56,Medium,Open,Rahul Gupta,REP000006,Standard Follow-up,2025-03-13,2025-04-23,,
CASE001251,CUST000958,Hindustan Pharma Solutions,INV0009574,2024-11-19,662607.83,164,Critical,Pending Customer,Pooja Gupta,REP000013,Legal Action Warning,2024-12-10,2025-04-29,,
CASE001252,CUST000958,Hindustan Pharma Solutions,INV0009575,2024-12-05,2130777.72,142,Critical,Escalated,Sunil Joshi,REP000044,Legal Action Warning,2025-01-25,2025-04-28,,
CASE001253,CUST000958,Hindustan Pharma Solutions,INV0009576,2025-01-07,569907.46,111,Critical,Escalated,Rahul Mishra,REP000026,Legal Action Warning,2025-02-11,2025-05-04,,
CASE001254,CUST000958,Hindustan Pharma Solutions,INV0009578,2025-04-17,388194.74,11,Medium,Open,Rani Mishra,REP000034,Standard Follow-up,2025-04-17,2025-04-25,,
CASE001255,CUST000960,Tech Pharma Solutions,INV0009591,2025-02-24,502002.96,64,High,Open,Geeta Mishra,REP000040,Intensive Collection,2025-04-13,2025-05-05,,
CASE001256,CUST000961,Tata Healthcare Solutions,INV0009602,2025-03-09,82362.77,47,Medium,Open,Anil Mishra,REP000025,Standard Follow-up,2025-04-13,2025-04-19,,
CASE001257,CUST000962,Reliance Healthcare Solutions,INV0009612,2025-03-19,50642.68,41,Medium,Open,Sanjay Mishra,REP000027,Standard Follow-up,2025-03-25,2025-04-30,,
CASE001258,CUST000962,Reliance Healthcare Solutions,INV0009613,2025-03-04,50096.78,56,Medium,In Progress,Ashok Gupta,REP000010,Standard Follow-up,2025-03-05,2025-05-08,,
CASE001259,CUST000963,Infosys Healthcare Solutions,INV0009623,2025-04-17,1131062.50,5,Critical,Open,Vijay Joshi,REP000043,Standard Follow-up,2025-04-17,2025-05-03,,
CASE001260,CUST000963,Infosys Healthcare Solutions,INV0009624,2025-04-17,719158.63,9,High,In Progress,Kavita Mishra,REP000038,Standard Follow-up,2025-04-17,2025-04-22,,
CASE001261,CUST000964,Bharti Healthcare Solutions,INV0009631,2025-01-24,455407.22,94,Critical,Pending Customer,Vijay Gupta,REP000003,Legal Action Warning,2025-02-15,2025-05-05,,
CASE001262,CUST000965,HDFC Healthcare Solutions,INV0009645,2025-01-06,207968.73,110,Critical,Pending Customer,Rani Mishra,REP000034,Legal Action Warning,2025-02-23,2025-04-30,,
CASE001263,CUST000965,HDFC Healthcare Solutions,INV0009646,2024-11-14,151878.53,163,Critical,Pending Customer,Sunil Joshi,REP000044,Legal Action Warning,2024-12-22,2025-05-01,,
CASE001264,CUST000969,Adani Healthcare Solutions,INV0009685,2025-03-15,18286.59,42,Medium,Open,Anita Mishra,REP000036,Standard Follow-up,2025-04-06,2025-04-27,,
CASE001266,CUST000970,JSW Healthcare Solutions,INV0009693,2025-01-13,68932.32,108,Critical,Pending Customer,Raj Gupta,REP000001,Legal Action Warning,2025-02-28,2025-04-22,,
CASE001267,CUST000972,L&T Healthcare Solutions,INV0009712,2025-03-07,442300.07,52,Medium,Open,Raj Joshi,REP000041,Standard Follow-up,2025-03-20,2025-04-29,,
CASE001268,CUST000972,L&T Healthcare Solutions,INV0009714,2025-01-20,361181.26,100,Critical,In Progress,Neha Mishra,REP000032,Legal Action Warning,2025-04-10,2025-05-02,,
CASE001269,CUST000972,L&T Healthcare Solutions,INV0009716,2025-02-04,105600.36,81,High,In Progress,Geeta Gupta,REP000020,Intensive Collection,2025-04-14,2025-04-21,,
CASE001270,CUST000973,ICICI Healthcare Solutions,INV0009721,2025-01-18,81863.98,103,Critical,In Progress,Rajesh Gupta,REP000009,Legal Action Warning,2025-03-06,2025-05-07,,
CASE001271,CUST000973,ICICI Healthcare Solutions,INV0009722,2025-04-17,41647.97,13,Low,Open,Amit Mishra,REP000022,Standard Follow-up,2025-04-17,2025-04-20,,
CASE001272,CUST000973,ICICI Healthcare Solutions,INV0009723,2025-02-18,18966.80,71,High,Open,Rakesh Mishra,REP000028,Intensive Collection,2025-02-21,2025-04-21,,
CASE001273,CUST000974,SBI Healthcare Solutions,INV0009731,2025-04-05,82418.87,24,Low,Open,Rahul Mishra,REP000026,Standard Follow-up,2025-04-11,2025-04-28,,
CASE001274,CUST000974,SBI Healthcare Solutions,INV0009732,2025-03-27,17421.33,29,Low,Open,Rajesh Joshi,REP000049,Standard Follow-up,2025-04-06,2025-05-02,,
CASE001275,CUST000975,TCS Healthcare Solutions,INV0009741,2025-03-04,103532.98,50,Medium,Open,Rani Mishra,REP000034,Standard Follow-up,2025-03-27,2025-05-04,,
CASE001276,CUST000975,TCS Healthcare Solutions,INV0009747,2025-02-26,113551.03,65,High,Open,Kavita Gupta,REP000018,Intensive Collection,2025-04-04,2025-04-28,,
CASE001277,CUST000976,Bajaj Healthcare Solutions,INV0009752,2025-02-25,28573.75,62,High,Open,Rahul Joshi,REP000046,Intensive Collection,2025-02-28,2025-05-09,,
CASE001278,CUST000976,Bajaj Healthcare Solutions,INV0009753,2025-02-28,14119.64,59,Medium,Open,Rahul Mishra,REP000026,Standard Follow-up,2025-03-31,2025-05-05,,
CASE001279,CUST000977,HCL Healthcare Solutions,INV0009761,2024-11-28,44713.21,149,Critical,In Progress,Sunita Mishra,REP000035,Legal Action Warning,2024-11-28,2025-04-29,,
CASE001280,CUST000977,HCL Healthcare Solutions,INV0009764,2025-01-08,27296.39,112,Critical,Pending Customer,Geeta Gupta,REP000020,Legal Action Warning,2025-03-09,2025-04-26,,
CASE001281,CUST000977,HCL Healthcare Solutions,INV0009766,2025-01-17,39760.67,101,Critical,In Progress,Meena Mishra,REP000037,Legal Action Warning,2025-04-08,2025-05-01,,
CASE001282,CUST000979,Indian Healthcare Solutions,INV0009784,2025-04-17,110688.82,6,Medium,Open,Shalini Mishra,REP000039,Standard Follow-up,2025-04-17,2025-05-02,,
CASE001283,CUST000979,Indian Healthcare Solutions,INV0009787,2025-04-14,27294.96,17,Low,Open,Shalini Mishra,REP000039,Standard Follow-up,2025-04-17,2025-04-24,,
CASE001284,CUST000980,Tech Healthcare Solutions,INV0009792,2025-03-25,446855.40,33,Medium,In Progress,Sanjay Gupta,REP000007,Standard Follow-up,2025-04-03,2025-04-23,,
CASE001285,CUST000980,Tech Healthcare Solutions,INV0009794,2024-12-30,296038.34,118,Critical,Pending Customer,Sanjay Gupta,REP000007,Legal Action Warning,2025-03-15,2025-04-19,,
CASE001286,CUST000981,Tata Retail Solutions,INV0009801,2025-03-02,333126.51,53,Medium,Open,Kavita Gupta,REP000018,Standard Follow-up,2025-03-09,2025-05-04,,
CASE001287,CUST000981,Tata Retail Solutions,INV0009804,2024-12-31,102350.12,117,Critical,In Progress,Geeta Gupta,REP000020,Legal Action Warning,2025-03-24,2025-04-24,,
CASE001288,CUST000981,Tata Retail Solutions,INV0009806,2024-11-19,142878.85,159,Critical,In Progress,Rakesh Joshi,REP000048,Legal Action Warning,2025-03-21,2025-05-03,,
CASE001289,CUST000982,Reliance Retail Solutions,INV0009813,2025-04-10,1506828.43,13,Critical,In Progress,Kavita Mishra,REP000038,Standard Follow-up,2025-04-13,2025-04-26,,
CASE001290,CUST000982,Reliance Retail Solutions,INV0009814,2025-01-23,2017065.53,97,Critical,In Progress,Sunita Mishra,REP000035,Legal Action Warning,2025-03-13,2025-05-06,,
CASE001291,CUST000983,Infosys Retail Solutions,INV0009821,2025-01-02,1991008.53,115,Critical,Escalated,Shalini Gupta,REP000019,Settlement Offer,2025-01-23,2025-04-20,,
CASE001292,CUST000983,Infosys Retail Solutions,INV0009825,2025-04-17,5035887.83,10,Critical,In Progress,Kavita Mishra,REP000038,Standard Follow-up,2025-04-17,2025-04-21,,
CASE001293,CUST000984,Bharti Retail Solutions,INV0009832,2025-01-20,583925.62,99,Critical,In Progress,Amit Joshi,REP000042,Legal Action Warning,2025-03-09,2025-04-24,,
CASE001294,CUST000984,Bharti Retail Solutions,INV0009833,2025-02-17,222238.05,72,High,In Progress,Geeta Gupta,REP000020,Intensive Collection,2025-03-21,2025-04-24,,
CASE001295,CUST000985,HDFC Retail Solutions,INV0009842,2024-12-05,537082.82,142,Critical,Escalated,Geeta Mishra,REP000040,Legal Action Warning,2025-04-03,2025-04-20,,
CASE001296,CUST000985,HDFC Retail Solutions,INV0009844,2025-03-24,528594.17,36,High,Open,Amit Mishra,REP000022,Standard Follow-up,2025-04-04,2025-05-06,,
CASE001297,CUST000985,HDFC Retail Solutions,INV0009845,2025-03-20,168326.65,42,Medium,Open,Pooja Gupta,REP000013,Standard Follow-up,2025-04-11,2025-04-22,,
CASE001298,CUST000985,HDFC Retail Solutions,INV0009847,2025-04-14,142615.40,18,Medium,Open,Priya Gupta,REP000011,Standard Follow-up,2025-04-16,2025-05-03,,
CASE001299,CUST000987,Mahindra Retail Solutions,INV0009861,2025-03-14,87971.60,42,Medium,In Progress,Rajesh Gupta,REP000009,Standard Follow-up,2025-04-05,2025-04-30,,
CASE001300,CUST000987,Mahindra Retail Solutions,INV0009862,2025-02-25,43501.77,63,High,Open,Rani Gupta,REP000014,Intensive Collection,2025-04-02,2025-05-07,,
CASE001301,CUST000987,Mahindra Retail Solutions,INV0009864,2025-01-22,49827.79,98,Critical,Escalated,Rakesh Mishra,REP000028,Settlement Offer,2025-02-25,2025-04-27,,
CASE001302,CUST000989,Adani Retail Solutions,INV0009883,2025-04-01,1861737.38,26,Critical,Open,Pooja Mishra,REP000033,Standard Follow-up,2025-04-04,2025-05-03,,
CASE001303,CUST000989,Adani Retail Solutions,INV0009885,2024-12-23,4707832.06,122,Critical,In Progress,Sunil Mishra,REP000024,Legal Action Warning,2025-03-20,2025-05-02,,
CASE001304,CUST000989,Adani Retail Solutions,INV0009888,2025-04-14,3531757.17,9,Critical,In Progress,Priya Mishra,REP000031,Standard Follow-up,2025-04-17,2025-05-08,,
CASE001305,CUST000990,JSW Retail Solutions,INV0009894,2024-11-18,16080.36,160,Critical,Escalated,Sunil Gupta,REP000004,Legal Action Warning,2025-02-15,2025-05-08,,
CASE001306,CUST000991,Godrej Retail Solutions,INV0009901,2025-04-17,589493.28,14,High,Open,Sunil Joshi,REP000044,Standard Follow-up,2025-04-17,2025-04-23,,
CASE001307,CUST000991,Godrej Retail Solutions,INV0009903,2025-02-24,482538.59,60,Medium,Open,Raj Joshi,REP000041,Standard Follow-up,2025-03-30,2025-04-30,,
CASE001308,CUST000992,L&T Retail Solutions,INV0009917,2025-01-31,1653809.05,85,Critical,Open,Vijay Mishra,REP000023,Intensive Collection,2025-04-03,2025-04-28,,
CASE001309,CUST000994,SBI Retail Solutions,INV0009936,2025-01-09,233275.80,105,Critical,Escalated,Kavita Gupta,REP000018,Legal Action Warning,2025-02-14,2025-04-24,,
CASE001310,CUST000995,TCS Retail Solutions,INV0009943,2025-03-27,448966.06,33,Medium,Open,Vijay Gupta,REP000003,Standard Follow-up,2025-04-13,2025-04-22,,
CASE001311,CUST000996,Bajaj Retail Solutions,INV0009953,2025-02-07,182262.13,76,High,In Progress,Raj Mishra,REP000021,Intensive Collection,2025-03-04,2025-04-28,,
CASE001312,CUST000997,HCL Retail Solutions,INV0009961,2025-01-14,99334.24,104,Critical,Escalated,Sunil Joshi,REP000044,Legal Action Warning,2025-04-16,2025-04-26,,
CASE001313,CUST000999,Indian Retail Solutions,INV0009981,2024-12-08,4619054.44,145,Critical,Pending Customer,Vijay Gupta,REP000003,Legal Action Warning,2024-12-31,2025-04-21,,
CASE001314,CUST000999,Indian Retail Solutions,INV0009983,2025-04-17,4011823.50,8,Critical,Open,Raj Gupta,REP000001,Standard Follow-up,2025-04-17,2025-05-02,,
