gl_entry_id,posting_date,document_type,document_number,account_code,account_description,debit,credit,currency,reference,customer_id
GL00017372-1,2024-12-07,Payment,PAY0007372,110000,Bank Account,1523572.78,0.00,INR,Payment for INV0007372,CUST000738
GL00017372-2,2024-12-07,Payment,PAY0007372,120000,Accounts Receivable,0.00,1523572.78,INR,Payment for INV0007372,CUST000738
GL00007373-1,2025-03-22,Invoice,INV0007373,120000,Accounts Receivable,1632415.37,0.00,INR,PO-770043,CUST000738
GL00007373-2,2025-03-22,Invoice,INV0007373,400000,Sales Revenue,0.00,1383402.86,INR,PO-770043,CUST000738
GL00007373-3,2025-03-22,Invoice,INV0007373,220000,Sales Tax Payable,0.00,249012.51,INR,PO-770043,CUST000738
GL00007374-1,2025-01-05,Invoice,INV0007374,120000,Accounts Receivable,1235272.29,0.00,INR,PO-769475,CUST000738
GL00007374-2,2025-01-05,Invoice,INV0007374,400000,Sales Revenue,0.00,1102921.69,INR,PO-769475,CUST000738
GL00007374-3,2025-01-05,Invoice,INV0007374,220000,Sales Tax Payable,0.00,132350.60,INR,PO-769475,CUST000738
GL00017374-1,2025-01-13,Payment,PAY0007374,110000,Bank Account,1235272.29,0.00,INR,Payment for INV0007374,CUST000738
GL00017374-2,2025-01-13,Payment,PAY0007374,120000,Accounts Receivable,0.00,1235272.29,INR,Payment for INV0007374,CUST000738
GL00007375-1,2025-03-30,Invoice,INV0007375,120000,Accounts Receivable,1990566.32,0.00,INR,PO-236652,CUST000738
GL00007375-2,2025-03-30,Invoice,INV0007375,400000,Sales Revenue,0.00,1686920.61,INR,PO-236652,CUST000738
GL00007375-3,2025-03-30,Invoice,INV0007375,220000,Sales Tax Payable,0.00,303645.71,INR,PO-236652,CUST000738
GL00017375-1,2025-04-15,Payment,PAY0007375,110000,Bank Account,1990566.32,0.00,INR,Payment for INV0007375,CUST000738
GL00017375-2,2025-04-15,Payment,PAY0007375,120000,Accounts Receivable,0.00,1990566.32,INR,Payment for INV0007375,CUST000738
GL00007376-1,2024-12-24,Invoice,INV0007376,120000,Accounts Receivable,451866.67,0.00,INR,PO-153449,CUST000738
GL00007376-2,2024-12-24,Invoice,INV0007376,400000,Sales Revenue,0.00,403452.38,INR,PO-153449,CUST000738
GL00007376-3,2024-12-24,Invoice,INV0007376,220000,Sales Tax Payable,0.00,48414.29,INR,PO-153449,CUST000738
GL00007377-1,2024-12-25,Invoice,INV0007377,120000,Accounts Receivable,2038056.16,0.00,INR,PO-717012,CUST000738
GL00007377-2,2024-12-25,Invoice,INV0007377,400000,Sales Revenue,0.00,1727166.24,INR,PO-717012,CUST000738
GL00007377-3,2024-12-25,Invoice,INV0007377,220000,Sales Tax Payable,0.00,310889.92,INR,PO-717012,CUST000738
GL00017377-1,2025-01-22,Payment,PAY0007377,110000,Bank Account,2038056.16,0.00,INR,Payment for INV0007377,CUST000738
GL00017377-2,2025-01-22,Payment,PAY0007377,120000,Accounts Receivable,0.00,2038056.16,INR,Payment for INV0007377,CUST000738
GL00007381-1,2025-01-20,Invoice,INV0007381,120000,Accounts Receivable,4086335.02,0.00,INR,PO-417309,CUST000739
GL00007381-2,2025-01-20,Invoice,INV0007381,400000,Sales Revenue,0.00,3648513.41,INR,PO-417309,CUST000739
GL00007381-3,2025-01-20,Invoice,INV0007381,220000,Sales Tax Payable,0.00,437821.61,INR,PO-417309,CUST000739
GL00017381-1,2025-03-29,Payment,PAY0007381,110000,Bank Account,4086335.02,0.00,INR,Payment for INV0007381,CUST000739
GL00017381-2,2025-03-29,Payment,PAY0007381,120000,Accounts Receivable,0.00,4086335.02,INR,Payment for INV0007381,CUST000739
GL00007382-1,2025-03-24,Invoice,INV0007382,120000,Accounts Receivable,1721634.71,0.00,INR,PO-784583,CUST000739
GL00007382-2,2025-03-24,Invoice,INV0007382,400000,Sales Revenue,0.00,1537173.85,INR,PO-784583,CUST000739
GL00007382-3,2025-03-24,Invoice,INV0007382,220000,Sales Tax Payable,0.00,184460.86,INR,PO-784583,CUST000739
GL00007383-1,2025-02-07,Invoice,INV0007383,120000,Accounts Receivable,4511655.73,0.00,INR,PO-639410,CUST000739
GL00007383-2,2025-02-07,Invoice,INV0007383,400000,Sales Revenue,0.00,3823437.06,INR,PO-639410,CUST000739
GL00007383-3,2025-02-07,Invoice,INV0007383,220000,Sales Tax Payable,0.00,688218.67,INR,PO-639410,CUST000739
GL00017383-1,2025-03-05,Payment,PAY0007383,110000,Bank Account,4511655.73,0.00,INR,Payment for INV0007383,CUST000739
GL00017383-2,2025-03-05,Payment,PAY0007383,120000,Accounts Receivable,0.00,4511655.73,INR,Payment for INV0007383,CUST000739
GL00007384-1,2025-01-16,Invoice,INV0007384,120000,Accounts Receivable,4165695.54,0.00,INR,PO-332289,CUST000739
GL00007384-2,2025-01-16,Invoice,INV0007384,400000,Sales Revenue,0.00,3254449.64,INR,PO-332289,CUST000739
GL00007384-3,2025-01-16,Invoice,INV0007384,220000,Sales Tax Payable,0.00,911245.90,INR,PO-332289,CUST000739
GL00017384-1,2025-02-23,Payment,PAY0007384,110000,Bank Account,4165695.54,0.00,INR,Payment for INV0007384,CUST000739
GL00017384-2,2025-02-23,Payment,PAY0007384,120000,Accounts Receivable,0.00,4165695.54,INR,Payment for INV0007384,CUST000739
GL00007385-1,2025-03-11,Invoice,INV0007385,120000,Accounts Receivable,3312124.51,0.00,INR,PO-815305,CUST000739
GL00007385-2,2025-03-11,Invoice,INV0007385,400000,Sales Revenue,0.00,3154404.30,INR,PO-815305,CUST000739
GL00007385-3,2025-03-11,Invoice,INV0007385,220000,Sales Tax Payable,0.00,157720.21,INR,PO-815305,CUST000739
GL00007386-1,2025-04-18,Invoice,INV0007386,120000,Accounts Receivable,1119871.54,0.00,INR,PO-301230,CUST000739
GL00007386-2,2025-04-18,Invoice,INV0007386,400000,Sales Revenue,0.00,999885.30,INR,PO-301230,CUST000739
GL00007386-3,2025-04-18,Invoice,INV0007386,220000,Sales Tax Payable,0.00,119986.24,INR,PO-301230,CUST000739
GL00017386-1,2025-05-15,Payment,PAY0007386,110000,Bank Account,1119871.54,0.00,INR,Payment for INV0007386,CUST000739
GL00017386-2,2025-05-15,Payment,PAY0007386,120000,Accounts Receivable,0.00,1119871.54,INR,Payment for INV0007386,CUST000739
GL00007387-1,2025-03-27,Invoice,INV0007387,120000,Accounts Receivable,3064859.88,0.00,INR,PO-359748,CUST000739
GL00007387-2,2025-03-27,Invoice,INV0007387,400000,Sales Revenue,0.00,2597338.88,INR,PO-359748,CUST000739
GL00007387-3,2025-03-27,Invoice,INV0007387,220000,Sales Tax Payable,0.00,467521.00,INR,PO-359748,CUST000739
GL00007391-1,2024-11-02,Invoice,INV0007391,120000,Accounts Receivable,105028.18,0.00,INR,PO-609426,CUST000740
GL00007391-2,2024-11-02,Invoice,INV0007391,400000,Sales Revenue,0.00,93775.16,INR,PO-609426,CUST000740
GL00007391-3,2024-11-02,Invoice,INV0007391,220000,Sales Tax Payable,0.00,11253.02,INR,PO-609426,CUST000740
GL00017391-1,2025-04-13,Payment,PAY0007391,110000,Bank Account,105028.18,0.00,INR,Payment for INV0007391,CUST000740
GL00017391-2,2025-04-13,Payment,PAY0007391,120000,Accounts Receivable,0.00,105028.18,INR,Payment for INV0007391,CUST000740
GL00007392-1,2024-11-22,Invoice,INV0007392,120000,Accounts Receivable,119126.17,0.00,INR,PO-868649,CUST000740
GL00007392-2,2024-11-22,Invoice,INV0007392,400000,Sales Revenue,0.00,93067.32,INR,PO-868649,CUST000740
GL00007392-3,2024-11-22,Invoice,INV0007392,220000,Sales Tax Payable,0.00,26058.85,INR,PO-868649,CUST000740
GL00017392-1,2024-12-08,Payment,PAY0007392,110000,Bank Account,119126.17,0.00,INR,Payment for INV0007392,CUST000740
GL00017392-2,2024-12-08,Payment,PAY0007392,120000,Accounts Receivable,0.00,119126.17,INR,Payment for INV0007392,CUST000740
GL00007393-1,2024-12-31,Invoice,INV0007393,120000,Accounts Receivable,71081.95,0.00,INR,PO-498387,CUST000740
GL00007393-2,2024-12-31,Invoice,INV0007393,400000,Sales Revenue,0.00,60238.94,INR,PO-498387,CUST000740
GL00007393-3,2024-12-31,Invoice,INV0007393,220000,Sales Tax Payable,0.00,10843.01,INR,PO-498387,CUST000740
GL00017393-1,2025-01-30,Payment,PAY0007393,110000,Bank Account,71081.95,0.00,INR,Payment for INV0007393,CUST000740
GL00017393-2,2025-01-30,Payment,PAY0007393,120000,Accounts Receivable,0.00,71081.95,INR,Payment for INV0007393,CUST000740
GL00007394-1,2024-11-23,Invoice,INV0007394,120000,Accounts Receivable,70242.20,0.00,INR,PO-873797,CUST000740
GL00007394-2,2024-11-23,Invoice,INV0007394,400000,Sales Revenue,0.00,59527.29,INR,PO-873797,CUST000740
GL00007394-3,2024-11-23,Invoice,INV0007394,220000,Sales Tax Payable,0.00,10714.91,INR,PO-873797,CUST000740
GL00017394-1,2025-02-10,Payment,PAY0007394,110000,Bank Account,70242.20,0.00,INR,Payment for INV0007394,CUST000740
GL00017394-2,2025-02-10,Payment,PAY0007394,120000,Accounts Receivable,0.00,70242.20,INR,Payment for INV0007394,CUST000740
GL00007401-1,2025-02-03,Invoice,INV0007401,120000,Accounts Receivable,1230138.47,0.00,INR,PO-451902,CUST000741
GL00007401-2,2025-02-03,Invoice,INV0007401,400000,Sales Revenue,0.00,1098337.92,INR,PO-451902,CUST000741
GL00007401-3,2025-02-03,Invoice,INV0007401,220000,Sales Tax Payable,0.00,131800.55,INR,PO-451902,CUST000741
GL00017401-1,2025-02-15,Payment,PAY0007401,110000,Bank Account,1230138.47,0.00,INR,Payment for INV0007401,CUST000741
GL00017401-2,2025-02-15,Payment,PAY0007401,120000,Accounts Receivable,0.00,1230138.47,INR,Payment for INV0007401,CUST000741
GL00007402-1,2024-12-08,Invoice,INV0007402,120000,Accounts Receivable,1135113.81,0.00,INR,PO-344789,CUST000741
GL00007402-2,2024-12-08,Invoice,INV0007402,400000,Sales Revenue,0.00,961960.86,INR,PO-344789,CUST000741
GL00007402-3,2024-12-08,Invoice,INV0007402,220000,Sales Tax Payable,0.00,173152.95,INR,PO-344789,CUST000741
GL00007403-1,2024-12-08,Invoice,INV0007403,120000,Accounts Receivable,2114959.76,0.00,INR,PO-975000,CUST000741
GL00007403-2,2024-12-08,Invoice,INV0007403,400000,Sales Revenue,0.00,1792338.78,INR,PO-975000,CUST000741
GL00007403-3,2024-12-08,Invoice,INV0007403,220000,Sales Tax Payable,0.00,322620.98,INR,PO-975000,CUST000741
GL00017403-1,2025-02-23,Payment,PAY0007403,110000,Bank Account,2114959.76,0.00,INR,Payment for INV0007403,CUST000741
GL00017403-2,2025-02-23,Payment,PAY0007403,120000,Accounts Receivable,0.00,2114959.76,INR,Payment for INV0007403,CUST000741
GL00007404-1,2025-03-20,Invoice,INV0007404,120000,Accounts Receivable,1741194.10,0.00,INR,PO-555075,CUST000741
GL00007404-2,2025-03-20,Invoice,INV0007404,400000,Sales Revenue,0.00,1475588.22,INR,PO-555075,CUST000741
GL00007404-3,2025-03-20,Invoice,INV0007404,220000,Sales Tax Payable,0.00,265605.88,INR,PO-555075,CUST000741
GL00007405-1,2025-01-31,Invoice,INV0007405,120000,Accounts Receivable,984585.79,0.00,INR,PO-885418,CUST000741
GL00007405-2,2025-01-31,Invoice,INV0007405,400000,Sales Revenue,0.00,834394.74,INR,PO-885418,CUST000741
GL00007405-3,2025-01-31,Invoice,INV0007405,220000,Sales Tax Payable,0.00,150191.05,INR,PO-885418,CUST000741
GL00017405-1,2025-03-21,Payment,PAY0007405,110000,Bank Account,984585.79,0.00,INR,Payment for INV0007405,CUST000741
GL00017405-2,2025-03-21,Payment,PAY0007405,120000,Accounts Receivable,0.00,984585.79,INR,Payment for INV0007405,CUST000741
GL00007406-1,2025-01-18,Invoice,INV0007406,120000,Accounts Receivable,1282559.77,0.00,INR,PO-547277,CUST000741
GL00007406-2,2025-01-18,Invoice,INV0007406,400000,Sales Revenue,0.00,1145142.65,INR,PO-547277,CUST000741
GL00007406-3,2025-01-18,Invoice,INV0007406,220000,Sales Tax Payable,0.00,137417.12,INR,PO-547277,CUST000741
GL00017406-1,2025-02-20,Payment,PAY0007406,110000,Bank Account,1282559.77,0.00,INR,Payment for INV0007406,CUST000741
GL00017406-2,2025-02-20,Payment,PAY0007406,120000,Accounts Receivable,0.00,1282559.77,INR,Payment for INV0007406,CUST000741
GL00007407-1,2025-03-28,Invoice,INV0007407,120000,Accounts Receivable,1287937.70,0.00,INR,PO-625722,CUST000741
GL00007407-2,2025-03-28,Invoice,INV0007407,400000,Sales Revenue,0.00,1226607.33,INR,PO-625722,CUST000741
GL00007407-3,2025-03-28,Invoice,INV0007407,220000,Sales Tax Payable,0.00,61330.37,INR,PO-625722,CUST000741
GL00007408-1,2024-12-30,Invoice,INV0007408,120000,Accounts Receivable,2133195.62,0.00,INR,PO-681824,CUST000741
GL00007408-2,2024-12-30,Invoice,INV0007408,400000,Sales Revenue,0.00,1904638.95,INR,PO-681824,CUST000741
GL00007408-3,2024-12-30,Invoice,INV0007408,220000,Sales Tax Payable,0.00,228556.67,INR,PO-681824,CUST000741
GL00017408-1,2025-03-21,Payment,PAY0007408,110000,Bank Account,2133195.62,0.00,INR,Payment for INV0007408,CUST000741
GL00017408-2,2025-03-21,Payment,PAY0007408,120000,Accounts Receivable,0.00,2133195.62,INR,Payment for INV0007408,CUST000741
GL00007411-1,2025-02-09,Invoice,INV0007411,120000,Accounts Receivable,94552.76,0.00,INR,PO-231308,CUST000742
GL00007411-2,2025-02-09,Invoice,INV0007411,400000,Sales Revenue,0.00,80129.46,INR,PO-231308,CUST000742
GL00007411-3,2025-02-09,Invoice,INV0007411,220000,Sales Tax Payable,0.00,14423.30,INR,PO-231308,CUST000742
GL00017411-1,2025-03-22,Payment,PAY0007411,110000,Bank Account,94552.76,0.00,INR,Payment for INV0007411,CUST000742
GL00017411-2,2025-03-22,Payment,PAY0007411,120000,Accounts Receivable,0.00,94552.76,INR,Payment for INV0007411,CUST000742
GL00007412-1,2025-03-08,Invoice,INV0007412,120000,Accounts Receivable,83258.96,0.00,INR,PO-939889,CUST000742
GL00007412-2,2025-03-08,Invoice,INV0007412,400000,Sales Revenue,0.00,70558.44,INR,PO-939889,CUST000742
GL00007412-3,2025-03-08,Invoice,INV0007412,220000,Sales Tax Payable,0.00,12700.52,INR,PO-939889,CUST000742
GL00007413-1,2025-03-19,Invoice,INV0007413,120000,Accounts Receivable,110005.83,0.00,INR,PO-828576,CUST000742
GL00007413-2,2025-03-19,Invoice,INV0007413,400000,Sales Revenue,0.00,98219.49,INR,PO-828576,CUST000742
GL00007413-3,2025-03-19,Invoice,INV0007413,220000,Sales Tax Payable,0.00,11786.34,INR,PO-828576,CUST000742
GL00007414-1,2025-03-26,Invoice,INV0007414,120000,Accounts Receivable,42331.25,0.00,INR,PO-577625,CUST000742
GL00007414-2,2025-03-26,Invoice,INV0007414,400000,Sales Revenue,0.00,35873.94,INR,PO-577625,CUST000742
GL00007414-3,2025-03-26,Invoice,INV0007414,220000,Sales Tax Payable,0.00,6457.31,INR,PO-577625,CUST000742
GL00007415-1,2024-11-17,Invoice,INV0007415,120000,Accounts Receivable,96926.28,0.00,INR,PO-136654,CUST000742
GL00007415-2,2024-11-17,Invoice,INV0007415,400000,Sales Revenue,0.00,92310.74,INR,PO-136654,CUST000742
GL00007415-3,2024-11-17,Invoice,INV0007415,220000,Sales Tax Payable,0.00,4615.54,INR,PO-136654,CUST000742
GL00017415-1,2025-03-27,Payment,PAY0007415,110000,Bank Account,96926.28,0.00,INR,Payment for INV0007415,CUST000742
GL00017415-2,2025-03-27,Payment,PAY0007415,120000,Accounts Receivable,0.00,96926.28,INR,Payment for INV0007415,CUST000742
GL00007421-1,2025-02-22,Invoice,INV0007421,120000,Accounts Receivable,547231.43,0.00,INR,PO-723376,CUST000743
GL00007421-2,2025-02-22,Invoice,INV0007421,400000,Sales Revenue,0.00,463755.45,INR,PO-723376,CUST000743
GL00007421-3,2025-02-22,Invoice,INV0007421,220000,Sales Tax Payable,0.00,83475.98,INR,PO-723376,CUST000743
GL00007422-1,2025-03-26,Invoice,INV0007422,120000,Accounts Receivable,2346751.20,0.00,INR,PO-416504,CUST000743
GL00007422-2,2025-03-26,Invoice,INV0007422,400000,Sales Revenue,0.00,1988772.20,INR,PO-416504,CUST000743
GL00007422-3,2025-03-26,Invoice,INV0007422,220000,Sales Tax Payable,0.00,357979.00,INR,PO-416504,CUST000743
GL00017422-1,2025-04-15,Payment,PAY0007422,110000,Bank Account,2346751.20,0.00,INR,Payment for INV0007422,CUST000743
GL00017422-2,2025-04-15,Payment,PAY0007422,120000,Accounts Receivable,0.00,2346751.20,INR,Payment for INV0007422,CUST000743
GL00007423-1,2025-03-28,Invoice,INV0007423,120000,Accounts Receivable,1107366.30,0.00,INR,PO-126823,CUST000743
GL00007423-2,2025-03-28,Invoice,INV0007423,400000,Sales Revenue,0.00,988719.91,INR,PO-126823,CUST000743
GL00007423-3,2025-03-28,Invoice,INV0007423,220000,Sales Tax Payable,0.00,118646.39,INR,PO-126823,CUST000743
GL00007424-1,2024-12-09,Invoice,INV0007424,120000,Accounts Receivable,1125542.36,0.00,INR,PO-805646,CUST000743
GL00007424-2,2024-12-09,Invoice,INV0007424,400000,Sales Revenue,0.00,953849.46,INR,PO-805646,CUST000743
GL00007424-3,2024-12-09,Invoice,INV0007424,220000,Sales Tax Payable,0.00,171692.90,INR,PO-805646,CUST000743
GL00017424-1,2024-12-28,Payment,PAY0007424,110000,Bank Account,1125542.36,0.00,INR,Payment for INV0007424,CUST000743
GL00017424-2,2024-12-28,Payment,PAY0007424,120000,Accounts Receivable,0.00,1125542.36,INR,Payment for INV0007424,CUST000743
GL00007431-1,2024-11-09,Invoice,INV0007431,120000,Accounts Receivable,20999.93,0.00,INR,PO-518298,CUST000744
GL00007431-2,2024-11-09,Invoice,INV0007431,400000,Sales Revenue,0.00,17796.55,INR,PO-518298,CUST000744
GL00007431-3,2024-11-09,Invoice,INV0007431,220000,Sales Tax Payable,0.00,3203.38,INR,PO-518298,CUST000744
GL00017431-1,2024-12-01,Payment,PAY0007431,110000,Bank Account,20999.93,0.00,INR,Payment for INV0007431,CUST000744
GL00017431-2,2024-12-01,Payment,PAY0007431,120000,Accounts Receivable,0.00,20999.93,INR,Payment for INV0007431,CUST000744
GL00007432-1,2025-03-11,Invoice,INV0007432,120000,Accounts Receivable,82770.37,0.00,INR,PO-141606,CUST000744
GL00007432-2,2025-03-11,Invoice,INV0007432,400000,Sales Revenue,0.00,70144.38,INR,PO-141606,CUST000744
GL00007432-3,2025-03-11,Invoice,INV0007432,220000,Sales Tax Payable,0.00,12625.99,INR,PO-141606,CUST000744
GL00017432-1,2025-03-12,Payment,PAY0007432,110000,Bank Account,82770.37,0.00,INR,Payment for INV0007432,CUST000744
GL00017432-2,2025-03-12,Payment,PAY0007432,120000,Accounts Receivable,0.00,82770.37,INR,Payment for INV0007432,CUST000744
GL00007433-1,2025-01-02,Invoice,INV0007433,120000,Accounts Receivable,46336.40,0.00,INR,PO-913089,CUST000744
GL00007433-2,2025-01-02,Invoice,INV0007433,400000,Sales Revenue,0.00,41371.79,INR,PO-913089,CUST000744
GL00007433-3,2025-01-02,Invoice,INV0007433,220000,Sales Tax Payable,0.00,4964.61,INR,PO-913089,CUST000744
GL00007434-1,2025-01-25,Invoice,INV0007434,120000,Accounts Receivable,24790.07,0.00,INR,PO-968042,CUST000744
GL00007434-2,2025-01-25,Invoice,INV0007434,400000,Sales Revenue,0.00,23609.59,INR,PO-968042,CUST000744
GL00007434-3,2025-01-25,Invoice,INV0007434,220000,Sales Tax Payable,0.00,1180.48,INR,PO-968042,CUST000744
GL00017434-1,2025-03-06,Payment,PAY0007434,110000,Bank Account,24790.07,0.00,INR,Payment for INV0007434,CUST000744
GL00017434-2,2025-03-06,Payment,PAY0007434,120000,Accounts Receivable,0.00,24790.07,INR,Payment for INV0007434,CUST000744
GL00007435-1,2024-11-03,Invoice,INV0007435,120000,Accounts Receivable,99414.57,0.00,INR,PO-427797,CUST000744
GL00007435-2,2024-11-03,Invoice,INV0007435,400000,Sales Revenue,0.00,94680.54,INR,PO-427797,CUST000744
GL00007435-3,2024-11-03,Invoice,INV0007435,220000,Sales Tax Payable,0.00,4734.03,INR,PO-427797,CUST000744
GL00017435-1,2025-04-02,Payment,PAY0007435,110000,Bank Account,99414.57,0.00,INR,Payment for INV0007435,CUST000744
GL00017435-2,2025-04-02,Payment,PAY0007435,120000,Accounts Receivable,0.00,99414.57,INR,Payment for INV0007435,CUST000744
GL00007436-1,2024-12-10,Invoice,INV0007436,120000,Accounts Receivable,102054.27,0.00,INR,PO-857895,CUST000744
GL00007436-2,2024-12-10,Invoice,INV0007436,400000,Sales Revenue,0.00,91119.88,INR,PO-857895,CUST000744
GL00007436-3,2024-12-10,Invoice,INV0007436,220000,Sales Tax Payable,0.00,10934.39,INR,PO-857895,CUST000744
GL00017436-1,2025-03-02,Payment,PAY0007436,110000,Bank Account,102054.27,0.00,INR,Payment for INV0007436,CUST000744
GL00017436-2,2025-03-02,Payment,PAY0007436,120000,Accounts Receivable,0.00,102054.27,INR,Payment for INV0007436,CUST000744
GL00007441-1,2025-04-08,Invoice,INV0007441,120000,Accounts Receivable,440616.62,0.00,INR,PO-150568,CUST000745
GL00007441-2,2025-04-08,Invoice,INV0007441,400000,Sales Revenue,0.00,393407.70,INR,PO-150568,CUST000745
GL00007441-3,2025-04-08,Invoice,INV0007441,220000,Sales Tax Payable,0.00,47208.92,INR,PO-150568,CUST000745
GL00017441-1,2025-04-17,Payment,PAY0007441,110000,Bank Account,285702.76,0.00,INR,Payment for INV0007441,CUST000745
GL00017441-2,2025-04-17,Payment,PAY0007441,120000,Accounts Receivable,0.00,285702.76,INR,Payment for INV0007441,CUST000745
GL00007442-1,2024-12-25,Invoice,INV0007442,120000,Accounts Receivable,352404.70,0.00,INR,PO-605195,CUST000745
GL00007442-2,2024-12-25,Invoice,INV0007442,400000,Sales Revenue,0.00,335623.52,INR,PO-605195,CUST000745
GL00007442-3,2024-12-25,Invoice,INV0007442,220000,Sales Tax Payable,0.00,16781.18,INR,PO-605195,CUST000745
GL00007443-1,2025-01-18,Invoice,INV0007443,120000,Accounts Receivable,176863.50,0.00,INR,PO-774389,CUST000745
GL00007443-2,2025-01-18,Invoice,INV0007443,400000,Sales Revenue,0.00,138174.61,INR,PO-774389,CUST000745
GL00007443-3,2025-01-18,Invoice,INV0007443,220000,Sales Tax Payable,0.00,38688.89,INR,PO-774389,CUST000745
GL00017443-1,2025-03-16,Payment,PAY0007443,110000,Bank Account,176863.50,0.00,INR,Payment for INV0007443,CUST000745
GL00017443-2,2025-03-16,Payment,PAY0007443,120000,Accounts Receivable,0.00,176863.50,INR,Payment for INV0007443,CUST000745
GL00007451-1,2024-12-30,Invoice,INV0007451,120000,Accounts Receivable,98483.96,0.00,INR,PO-424257,CUST000746
GL00007451-2,2024-12-30,Invoice,INV0007451,400000,Sales Revenue,0.00,87932.11,INR,PO-424257,CUST000746
GL00007451-3,2024-12-30,Invoice,INV0007451,220000,Sales Tax Payable,0.00,10551.85,INR,PO-424257,CUST000746
GL00017451-1,2025-02-09,Payment,PAY0007451,110000,Bank Account,98483.96,0.00,INR,Payment for INV0007451,CUST000746
